"Locatie";"Tagnaam";"Datum";"Tijd (Europe/Amsterdam)";"Waarde";"Valid flag"
"DYLP029A";"B1_mwf";"2016-09-15";"18:00:00";"1037,78";""
"DYLP029A";"B1_mwf";"2016-09-15";"21:00:00";"1018,6";""
"DYLP029A";"B1_mwf";"2016-09-16";"00:00:00";"1010,5";""
"DYLP029A";"B1_mwf";"2016-09-16";"03:00:00";"998,83";""
"DYLP029A";"B1_mwf";"2016-09-16";"06:00:00";"996,18";""
"DYLP029A";"B1_mwf";"2016-09-16";"08:00:00";"994,75";""
"DYLP029A";"B1_mwf";"2016-09-16";"09:00:00";"997,2";""
"DYLP029A";"B1_mwf";"2016-09-16";"10:00:00";"1000,78";""
"DYLP029A";"B1_mwf";"2016-09-16";"11:00:00";"1005,35";""
"DYLP029A";"B1_mwf";"2016-09-16";"12:00:00";"1010,55";""
"DYLP029A";"B1_mwf";"2016-09-16";"13:00:00";"1012,9";""
"DYLP029A";"B1_mwf";"2016-09-16";"14:00:00";"1018";""
"DYLP029A";"B1_mwf";"2016-09-16";"15:00:00";"1024,33";""
"DYLP029A";"B1_mwf";"2016-09-16";"16:00:00";"1025,45";""
"DYLP029A";"B1_mwf";"2016-09-16";"18:00:00";"1018,6";""
"DYLP029A";"B1_mwf";"2016-09-16";"21:00:00";"1010,35";""
"DYLP029A";"B1_mwf";"2016-09-17";"00:00:00";"1007,8";""
"DYLP029A";"B1_mwf";"2016-09-17";"03:00:00";"1005,25";""
"DYLP029A";"B1_mwf";"2016-09-17";"06:00:00";"1004,33";""
"DYLP029A";"B1_mwf";"2016-09-17";"08:00:00";"1004,43";""
"DYLP029A";"B1_mwf";"2016-09-17";"09:00:00";"1004,85";""
"DYLP029A";"B1_mwf";"2016-09-17";"10:00:00";"1006,28";""
"DYLP029A";"B1_mwf";"2016-09-17";"11:00:00";"1008,63";""
"DYLP029A";"B1_mwf";"2016-09-17";"12:00:00";"1010,5";""
"DYLP029A";"B1_mwf";"2016-09-17";"13:00:00";"1012,6";""
"DYLP029A";"B1_mwf";"2016-09-17";"14:00:00";"1014,63";""
"DYLP029A";"B1_mwf";"2016-09-17";"15:00:00";"1016,38";""
"DYLP029A";"B1_mwf";"2016-09-17";"16:00:00";"1019,13";""
"DYLP029A";"B1_mwf";"2016-09-17";"17:00:00";"1021,38";""
"DYLP029A";"B1_mwf";"2016-09-17";"18:00:00";"1021,5";""
"DYLP029A";"B1_mwf";"2016-09-17";"19:00:00";"1018,7";""
"DYLP029A";"B1_mwf";"2016-09-17";"20:00:00";"1014,23";""
"DYLP029A";"B1_mwf";"2016-09-17";"21:00:00";"1008,93";""
"DYLP029A";"B1_mwf";"2016-09-17";"22:00:00";"1006,48";""
"DYLP029A";"B1_mwf";"2016-09-17";"23:00:00";"1005,65";""
"DYLP029A";"B1_mwf";"2016-09-18";"00:00:00";"1005,35";""
"DYLP029A";"B1_mwf";"2016-09-18";"01:00:00";"1005,15";""
"DYLP029A";"B1_mwf";"2016-09-18";"02:00:00";"1004,85";""
"DYLP029A";"B1_mwf";"2016-09-18";"03:00:00";"1004,95";""
"DYLP029A";"B1_mwf";"2016-09-18";"04:00:00";"1005,88";""
"DYLP029A";"B1_mwf";"2016-09-18";"05:00:00";"1007,8";""
"DYLP029A";"B1_mwf";"2016-09-18";"06:00:00";"1009,33";""
"DYLP029A";"B1_mwf";"2016-09-18";"07:00:00";"1010,15";""
"DYLP029A";"B1_mwf";"2016-09-18";"08:00:00";"1010,25";""
"DYLP029A";"B1_mwf";"2016-09-18";"09:00:00";"1009,95";""
"DYLP029A";"B1_mwf";"2016-09-18";"10:00:00";"1010,5";""
"DYLP029A";"B1_mwf";"2016-09-18";"11:00:00";"1009,95";""
"DYLP029A";"B1_mwf";"2016-09-18";"12:00:00";"1010,85";""
"DYLP029A";"B1_mwf";"2016-09-18";"13:00:00";"1013,93";""
"DYLP029A";"B1_mwf";"2016-09-18";"14:00:00";"1016,78";""
"DYLP029A";"B1_mwf";"2016-09-18";"15:00:00";"1019,23";""
"DYLP029A";"B1_mwf";"2016-09-18";"16:00:00";"1019,13";""
"DYLP029A";"B1_mwf";"2016-09-18";"17:00:00";"1019,3";""
"DYLP029A";"B1_mwf";"2016-09-18";"18:00:00";"1017,6";""
"DYLP029A";"B1_mwf";"2016-09-18";"19:00:00";"1015,35";""
"DYLP029A";"B1_mwf";"2016-09-18";"20:00:00";"1012,8";""
"DYLP029A";"B1_mwf";"2016-09-18";"21:00:00";"1007,3";""
"DYLP029A";"B1_mwf";"2016-09-18";"22:00:00";"1003,2";""
"DYLP029A";"B1_mwf";"2016-09-18";"23:00:00";"1001,78";""
"DYLP029A";"B1_mwf";"2016-09-19";"00:00:00";"1001,28";""
"DYLP029A";"B1_mwf";"2016-09-19";"01:00:00";"998,53";""
"DYLP029A";"B1_mwf";"2016-09-19";"02:00:00";"994,25";""
"DYLP029A";"B1_mwf";"2016-09-19";"03:00:00";"990,25";""
"DYLP029A";"B1_mwf";"2016-09-19";"04:00:00";"988,13";""
"DYLP029A";"B1_mwf";"2016-09-19";"05:00:00";"986,7";""
"DYLP029A";"B1_mwf";"2016-09-19";"06:00:00";"983,63";""
"DYLP029A";"B1_mwf";"2016-09-19";"07:00:00";"982,3";""
"DYLP029A";"B1_mwf";"2016-09-19";"08:00:00";"982,5";""
"DYLP029A";"B1_mwf";"2016-09-19";"09:00:00";"983,23";""
"DYLP029A";"B1_mwf";"2016-09-19";"10:00:00";"990,5";""
"DYLP029A";"B1_mwf";"2016-09-19";"11:00:00";"998,73";""
"DYLP029A";"B1_mwf";"2016-09-19";"12:00:00";"1005,15";""
"DYLP029A";"B1_mwf";"2016-09-19";"13:00:00";"1010,45";""
"DYLP029A";"B1_mwf";"2016-09-19";"14:00:00";"1016,58";""
"DYLP029A";"B1_mwf";"2016-09-19";"15:00:00";"1017,7";""
"DYLP029A";"B1_mwf";"2016-09-19";"16:00:00";"1017,18";""
"DYLP029A";"B1_mwf";"2016-09-19";"17:00:00";"1017,38";""
"DYLP029A";"B1_mwf";"2016-09-19";"18:00:00";"1013";""
"DYLP029A";"B1_mwf";"2016-09-19";"19:00:00";"1009,13";""
"DYLP029A";"B1_mwf";"2016-09-19";"20:00:00";"1005,98";""
"DYLP029A";"B1_mwf";"2016-09-19";"21:00:00";"1002,1";""
"DYLP029A";"B1_mwf";"2016-09-19";"22:00:00";"996,78";""
"DYLP029A";"B1_mwf";"2016-09-19";"23:00:00";"990,98";""
"DYLP029A";"B1_mwf";"2016-09-20";"00:00:00";"986,38";""
"DYLP029A";"B1_mwf";"2016-09-20";"01:00:00";"983,33";""
"DYLP029A";"B1_mwf";"2016-09-20";"02:00:00";"980,58";""
"DYLP029A";"B1_mwf";"2016-09-20";"03:00:00";"977,4";""
"DYLP029A";"B1_mwf";"2016-09-20";"04:00:00";"975,38";""
"DYLP029A";"B1_mwf";"2016-09-20";"05:00:00";"975,28";""
"DYLP029A";"B1_mwf";"2016-09-20";"06:00:00";"974,55";""
"DYLP029A";"B1_mwf";"2016-09-20";"07:00:00";"974,5";""
"DYLP029A";"B1_mwf";"2016-09-20";"08:00:00";"973,13";""
"DYLP029A";"B1_mwf";"2016-09-20";"09:00:00";"976,3";""
"DYLP029A";"B1_mwf";"2016-09-20";"10:00:00";"981,9";""
"DYLP029A";"B1_mwf";"2016-09-20";"11:00:00";"990,25";""
"DYLP029A";"B1_mwf";"2016-09-20";"12:00:00";"999,33";""
"DYLP029A";"B1_mwf";"2016-09-20";"13:00:00";"1005,88";""
"DYLP029A";"B1_mwf";"2016-09-20";"14:00:00";"1011,48";""
"DYLP029A";"B1_mwf";"2016-09-20";"15:00:00";"1012,7";""
"DYLP029A";"B1_mwf";"2016-09-20";"16:00:00";"1012,9";""
"DYLP029A";"B1_mwf";"2016-09-20";"17:00:00";"1014,53";""
"DYLP029A";"B1_mwf";"2016-09-20";"18:00:00";"1013,4";""
"DYLP029A";"B1_mwf";"2016-09-20";"19:00:00";"1011,8";""
"DYLP029A";"B1_mwf";"2016-09-20";"21:00:00";"1003";""
"DYLP029A";"B1_mwf";"2016-09-21";"00:00:00";"995,25";""
"DYLP029A";"B1_mwf";"2016-09-21";"01:00:00";"994,25";""
"DYLP029A";"B1_mwf";"2016-09-21";"02:00:00";"993,53";""
"DYLP029A";"B1_mwf";"2016-09-21";"03:00:00";"993,3";""
"DYLP029A";"B1_mwf";"2016-09-21";"04:00:00";"992,4";""
"DYLP029A";"B1_mwf";"2016-09-21";"05:00:00";"991,9";""
"DYLP029A";"B1_mwf";"2016-09-21";"06:00:00";"991,28";""
"DYLP029A";"B1_mwf";"2016-09-21";"07:00:00";"990,88";""
"DYLP029A";"B1_mwf";"2016-09-21";"08:00:00";"990,58";""
"DYLP029A";"B1_mwf";"2016-09-21";"09:00:00";"991,38";""
"DYLP029A";"B1_mwf";"2016-09-21";"10:00:00";"994,3";""
"DYLP029A";"B1_mwf";"2016-09-21";"11:00:00";"998,23";""
"DYLP029A";"B1_mwf";"2016-09-21";"12:00:00";"1002,9";""
"DYLP029A";"B1_mwf";"2016-09-21";"13:00:00";"1007,7";""
"DYLP029A";"B1_mwf";"2016-09-21";"14:00:00";"1012,7";""
"DYLP029A";"B1_mwf";"2016-09-21";"15:00:00";"1016,48";""
"DYLP029A";"B1_mwf";"2016-09-21";"16:00:00";"1019,93";""
"DYLP029A";"B1_mwf";"2016-09-21";"17:00:00";"1023,4";""
"DYLP029A";"B1_mwf";"2016-09-21";"18:00:00";"1022,18";""
"DYLP029A";"B1_mwf";"2016-09-21";"21:00:00";"1003,1";""
"DYLP029A";"B1_mwf";"2016-09-22";"00:00:00";"985,48";""
"DYLP029A";"B1_mwf";"2016-09-22";"01:00:00";"981,9";""
"DYLP029A";"B1_mwf";"2016-09-22";"02:00:00";"978,75";""
"DYLP029A";"B1_mwf";"2016-09-22";"03:00:00";"976,3";""
"DYLP029A";"B1_mwf";"2016-09-22";"04:00:00";"974,5";""
"DYLP029A";"B1_mwf";"2016-09-22";"05:00:00";"972,2";""
"DYLP029A";"B1_mwf";"2016-09-22";"06:00:00";"970,68";""
"DYLP029A";"B1_mwf";"2016-09-22";"07:00:00";"969,45";""
"DYLP029A";"B1_mwf";"2016-09-22";"08:00:00";"968,45";""
"DYLP029A";"B1_mwf";"2016-09-22";"09:00:00";"970,48";""
"DYLP029A";"B1_mwf";"2016-09-22";"10:00:00";"979,65";""
"DYLP029A";"B1_mwf";"2016-09-22";"11:00:00";"991,28";""
"DYLP029A";"B1_mwf";"2016-09-22";"12:00:00";"999,33";""
"DYLP029A";"B1_mwf";"2016-09-22";"13:00:00";"1006,48";""
"DYLP029A";"B1_mwf";"2016-09-22";"14:00:00";"1017,8";""
"DYLP029A";"B1_mwf";"2016-09-22";"15:00:00";"1022,9";""
"DYLP029A";"B1_mwf";"2016-09-22";"16:00:00";"1021,48";""
"DYLP029A";"B1_mwf";"2016-09-22";"18:00:00";"1018";""
"DYLP029A";"B1_mwf";"2016-09-22";"21:00:00";"1004,33";""
"DYLP029A";"B1_mwf";"2016-09-23";"00:00:00";"989,15";""
"DYLP029A";"B1_mwf";"2016-09-23";"01:00:00";"985,48";""
"DYLP029A";"B1_mwf";"2016-09-23";"02:00:00";"982";""
"DYLP029A";"B1_mwf";"2016-09-23";"03:00:00";"979,25";""
"DYLP029A";"B1_mwf";"2016-09-23";"04:00:00";"978,43";""
"DYLP029A";"B1_mwf";"2016-09-23";"05:00:00";"978,53";""
"DYLP029A";"B1_mwf";"2016-09-23";"06:00:00";"977,4";""
"DYLP029A";"B1_mwf";"2016-09-23";"07:00:00";"976,4";""
"DYLP029A";"B1_mwf";"2016-09-23";"08:00:00";"975,18";""
"DYLP029A";"B1_mwf";"2016-09-23";"09:00:00";"975,48";""
"DYLP029A";"B1_mwf";"2016-09-23";"10:00:00";"982";""
"DYLP029A";"B1_mwf";"2016-09-23";"11:00:00";"993,73";""
"DYLP029A";"B1_mwf";"2016-09-23";"12:00:00";"1002,5";""
"DYLP029A";"B1_mwf";"2016-09-23";"13:00:00";"1009,23";""
"DYLP029A";"B1_mwf";"2016-09-23";"14:00:00";"1013,73";""
"DYLP029A";"B1_mwf";"2016-09-23";"15:00:00";"1016,5";""
"DYLP029A";"B1_mwf";"2016-09-23";"16:00:00";"1017,8";""
"DYLP029A";"B1_mwf";"2016-09-23";"17:00:00";"1018,5";""
"DYLP029A";"B1_mwf";"2016-09-23";"18:00:00";"1016,68";""
"DYLP029A";"B1_mwf";"2016-09-23";"19:00:00";"1011,28";""
"DYLP029A";"B1_mwf";"2016-09-23";"20:00:00";"1003,2";""
"DYLP029A";"B1_mwf";"2016-09-23";"21:00:00";"994,95";""
"DYLP029A";"B1_mwf";"2016-09-23";"22:00:00";"988,3";""
"DYLP029A";"B1_mwf";"2016-09-23";"23:00:00";"982,73";""
"DYLP029A";"B1_mwf";"2016-09-24";"00:00:00";"978,63";""
"DYLP029A";"B1_mwf";"2016-09-24";"01:00:00";"975,48";""
"DYLP029A";"B1_mwf";"2016-09-24";"02:00:00";"972,83";""
"DYLP029A";"B1_mwf";"2016-09-24";"03:00:00";"970,58";""
"DYLP029A";"B1_mwf";"2016-09-24";"04:00:00";"969,5";""
"DYLP029A";"B1_mwf";"2016-09-24";"05:00:00";"968,23";""
"DYLP029A";"B1_mwf";"2016-09-24";"06:00:00";"968,3";""
"DYLP029A";"B1_mwf";"2016-09-24";"07:00:00";"967,23";""
"DYLP029A";"B1_mwf";"2016-09-24";"08:00:00";"966,4";""
"DYLP029A";"B1_mwf";"2016-09-24";"09:00:00";"967,53";""
"DYLP029A";"B1_mwf";"2016-09-24";"10:00:00";"973,43";""
"DYLP029A";"B1_mwf";"2016-09-24";"11:00:00";"985,78";""
"DYLP029A";"B1_mwf";"2016-09-24";"12:00:00";"998,63";""
"DYLP029A";"B1_mwf";"2016-09-24";"13:00:00";"1011,68";""
"DYLP029A";"B1_mwf";"2016-09-24";"14:00:00";"1025,3";""
"DYLP029A";"B1_mwf";"2016-09-24";"15:00:00";"1030,95";""
"DYLP029A";"B1_mwf";"2016-09-24";"18:00:00";"1032,47";""
"DYLP029A";"B1_mwf";"2016-09-24";"21:00:00";"999,95";""
"DYLP029A";"B1_mwf";"2016-09-25";"00:00:00";"978,95";""
"DYLP029A";"B1_mwf";"2016-09-25";"01:00:00";"975,28";""
"DYLP029A";"B1_mwf";"2016-09-25";"02:00:00";"972,33";""
"DYLP029A";"B1_mwf";"2016-09-25";"03:00:00";"969,88";""
"DYLP029A";"B1_mwf";"2016-09-25";"04:00:00";"967,83";""
"DYLP029A";"B1_mwf";"2016-09-25";"05:00:00";"966,1";""
"DYLP029A";"B1_mwf";"2016-09-25";"06:00:00";"964,88";""
"DYLP029A";"B1_mwf";"2016-09-25";"07:00:00";"963,85";""
"DYLP029A";"B1_mwf";"2016-09-25";"08:00:00";"963,45";""
"DYLP029A";"B1_mwf";"2016-09-25";"09:00:00";"965,48";""
"DYLP029A";"B1_mwf";"2016-09-25";"10:00:00";"977,4";""
"DYLP029A";"B1_mwf";"2016-09-25";"11:00:00";"992,5";""
"DYLP029A";"B1_mwf";"2016-09-25";"12:00:00";"1006,38";""
"DYLP029A";"B1_mwf";"2016-09-25";"13:00:00";"1018,7";""
"DYLP029A";"B1_mwf";"2016-09-25";"14:00:00";"1029,22";""
"DYLP029A";"B1_mwf";"2016-09-25";"15:00:00";"1032,58";""
"DYLP029A";"B1_mwf";"2016-09-25";"18:00:00";"1014,33";""
"DYLP029A";"B1_mwf";"2016-09-25";"21:00:00";"1000,45";""
"DYLP029A";"B1_mwf";"2016-09-26";"00:00:00";"981,9";""
"DYLP029A";"B1_mwf";"2016-09-26";"01:00:00";"975,98";""
"DYLP029A";"B1_mwf";"2016-09-26";"02:00:00";"971,5";""
"DYLP029A";"B1_mwf";"2016-09-26";"03:00:00";"967,93";""
"DYLP029A";"B1_mwf";"2016-09-26";"04:00:00";"965,38";""
"DYLP029A";"B1_mwf";"2016-09-26";"05:00:00";"963,35";""
"DYLP029A";"B1_mwf";"2016-09-26";"06:00:00";"961,9";""
"DYLP029A";"B1_mwf";"2016-09-26";"07:00:00";"961";""
"DYLP029A";"B1_mwf";"2016-09-26";"08:00:00";"960,58";""
"DYLP029A";"B1_mwf";"2016-09-26";"09:00:00";"962,3";""
"DYLP029A";"B1_mwf";"2016-09-26";"10:00:00";"970,68";""
"DYLP029A";"B1_mwf";"2016-09-26";"11:00:00";"982,83";""
"DYLP029A";"B1_mwf";"2016-09-26";"12:00:00";"990,38";""
"DYLP029A";"B1_mwf";"2016-09-26";"13:00:00";"997,1";""
"DYLP029A";"B1_mwf";"2016-09-26";"14:00:00";"1002,8";""
"DYLP029A";"B1_mwf";"2016-09-26";"15:00:00";"1004,85";""
"DYLP029A";"B1_mwf";"2016-09-26";"16:00:00";"1004,75";""
"DYLP029A";"B1_mwf";"2016-09-26";"17:00:00";"1003,93";""
"DYLP029A";"B1_mwf";"2016-09-26";"18:00:00";"1003";""
"DYLP029A";"B1_mwf";"2016-09-26";"19:00:00";"1001,78";""
"DYLP029A";"B1_mwf";"2016-09-26";"20:00:00";"998,43";""
"DYLP029A";"B1_mwf";"2016-09-26";"21:00:00";"992,9";""
"DYLP029A";"B1_mwf";"2016-09-26";"22:00:00";"986,5";""
"DYLP029A";"B1_mwf";"2016-09-26";"23:00:00";"981,28";""
"DYLP029A";"B1_mwf";"2016-09-27";"00:00:00";"977,4";""
"DYLP029A";"B1_mwf";"2016-09-27";"01:00:00";"973,13";""
"DYLP029A";"B1_mwf";"2016-09-27";"02:00:00";"969,45";""
"DYLP029A";"B1_mwf";"2016-09-27";"03:00:00";"966,8";""
"DYLP029A";"B1_mwf";"2016-09-27";"04:00:00";"964,58";""
"DYLP029A";"B1_mwf";"2016-09-27";"05:00:00";"962,53";""
"DYLP029A";"B1_mwf";"2016-09-27";"06:00:00";"960,48";""
"DYLP029A";"B1_mwf";"2016-09-27";"07:00:00";"958,45";""
"DYLP029A";"B1_mwf";"2016-09-27";"08:00:00";"956,5";""
"DYLP029A";"B1_mwf";"2016-09-27";"09:00:00";"956,7";""
"DYLP029A";"B1_mwf";"2016-09-27";"10:00:00";"963,55";""
"DYLP029A";"B1_mwf";"2016-09-27";"11:00:00";"975,78";""
"DYLP029A";"B1_mwf";"2016-09-27";"12:00:00";"988,63";""
"DYLP029A";"B1_mwf";"2016-09-27";"13:00:00";"1000,88";""
"DYLP029A";"B1_mwf";"2016-09-27";"14:00:00";"1013,3";""
"DYLP029A";"B1_mwf";"2016-09-27";"15:00:00";"1017,8";""
"DYLP029A";"B1_mwf";"2016-09-27";"16:00:00";"1019,23";""
"DYLP029A";"B1_mwf";"2016-09-27";"17:00:00";"1019,13";""
"DYLP029A";"B1_mwf";"2016-09-27";"18:00:00";"1014,73";""
"DYLP029A";"B1_mwf";"2016-09-27";"19:00:00";"1008,4";""
"DYLP029A";"B1_mwf";"2016-09-27";"20:00:00";"1000,45";""
"DYLP029A";"B1_mwf";"2016-09-27";"21:00:00";"993,83";""
"DYLP029A";"B1_mwf";"2016-09-27";"22:00:00";"988,83";""
"DYLP029A";"B1_mwf";"2016-09-27";"23:00:00";"985,58";""
"DYLP029A";"B1_mwf";"2016-09-28";"00:00:00";"982,83";""
"DYLP029A";"B1_mwf";"2016-09-28";"01:00:00";"981,28";""
"DYLP029A";"B1_mwf";"2016-09-28";"02:00:00";"980,18";""
"DYLP029A";"B1_mwf";"2016-09-28";"03:00:00";"981,5";""
"DYLP029A";"B1_mwf";"2016-09-28";"04:00:00";"983,83";""
"DYLP029A";"B1_mwf";"2016-09-28";"05:00:00";"985,98";""
"DYLP029A";"B1_mwf";"2016-09-28";"06:00:00";"986,8";""
"DYLP029A";"B1_mwf";"2016-09-28";"07:00:00";"984,25";""
"DYLP029A";"B1_mwf";"2016-09-28";"08:00:00";"985,98";""
"DYLP029A";"B1_mwf";"2016-09-28";"09:00:00";"991,58";""
"DYLP029A";"B1_mwf";"2016-09-28";"10:00:00";"996,78";""
"DYLP029A";"B1_mwf";"2016-09-28";"11:00:00";"1000,65";""
"DYLP029A";"B1_mwf";"2016-09-28";"12:00:00";"1007,3";""
"DYLP029A";"B1_mwf";"2016-09-28";"13:00:00";"1014,83";""
"DYLP029A";"B1_mwf";"2016-09-28";"14:00:00";"1022,38";""
"DYLP029A";"B1_mwf";"2016-09-28";"15:00:00";"1025,35";""
"DYLP029A";"B1_mwf";"2016-09-28";"18:00:00";"1026,25";""
"DYLP029A";"B1_mwf";"2016-09-28";"21:00:00";"1011,48";""
"DYLP029A";"B1_mwf";"2016-09-29";"00:00:00";"1002,3";""
"DYLP029A";"B1_mwf";"2016-09-29";"03:00:00";"993,53";""
"DYLP029A";"B1_mwf";"2016-09-29";"06:00:00";"987,1";""
"DYLP029A";"B1_mwf";"2016-09-29";"08:00:00";"990,15";""
"DYLP029A";"B1_mwf";"2016-09-29";"09:00:00";"993,23";""
"DYLP029A";"B1_mwf";"2016-09-29";"10:00:00";"997,2";""
"DYLP029A";"B1_mwf";"2016-09-29";"11:00:00";"1001,38";""
"DYLP029A";"B1_mwf";"2016-09-29";"12:00:00";"1006,48";""
"DYLP029A";"B1_mwf";"2016-09-29";"13:00:00";"1009,33";""
"DYLP029A";"B1_mwf";"2016-09-29";"14:00:00";"1011,78";""
"DYLP029A";"B1_mwf";"2016-09-29";"15:00:00";"1012,4";""
"DYLP029A";"B1_mwf";"2016-09-29";"16:00:00";"1012,5";""
"DYLP029A";"B1_mwf";"2016-09-29";"17:00:00";"1012,18";""
"DYLP029A";"B1_mwf";"2016-09-29";"18:00:00";"1011,98";""
"DYLP029A";"B1_mwf";"2016-09-29";"19:00:00";"1010,85";""
"DYLP029A";"B1_mwf";"2016-09-29";"20:00:00";"1008,93";""
"DYLP029A";"B1_mwf";"2016-09-29";"21:00:00";"1007,2";""
"DYLP029A";"B1_mwf";"2016-09-29";"22:00:00";"1003,53";""
"DYLP029A";"B1_mwf";"2016-09-29";"23:00:00";"1000,55";""
"DYLP029A";"B1_mwf";"2016-09-30";"00:00:00";"998,63";""
"DYLP029A";"B1_mwf";"2016-09-30";"01:00:00";"997";""
"DYLP029A";"B1_mwf";"2016-09-30";"02:00:00";"996,18";""
"DYLP029A";"B1_mwf";"2016-09-30";"03:00:00";"994,85";""
"DYLP029A";"B1_mwf";"2016-09-30";"04:00:00";"991,7";""
"DYLP029A";"B1_mwf";"2016-09-30";"05:00:00";"988,43";""
"DYLP029A";"B1_mwf";"2016-09-30";"06:00:00";"985,98";""
"DYLP029A";"B1_mwf";"2016-09-30";"07:00:00";"983,95";""
"DYLP029A";"B1_mwf";"2016-09-30";"08:00:00";"982,73";""
"DYLP029A";"B1_mwf";"2016-09-30";"09:00:00";"982,73";""
"DYLP029A";"B1_mwf";"2016-09-30";"10:00:00";"987,1";""
"DYLP029A";"B1_mwf";"2016-09-30";"11:00:00";"992";""
"DYLP029A";"B1_mwf";"2016-09-30";"12:00:00";"996,8";""
"DYLP029A";"B1_mwf";"2016-09-30";"13:00:00";"999,65";""
"DYLP029A";"B1_mwf";"2016-09-30";"14:00:00";"1004,33";""
"DYLP029A";"B1_mwf";"2016-09-30";"15:00:00";"1006,28";""
"DYLP029A";"B1_mwf";"2016-09-30";"16:00:00";"1008";""
"DYLP029A";"B1_mwf";"2016-09-30";"17:00:00";"1008,93";""
"DYLP029A";"B1_mwf";"2016-09-30";"18:00:00";"1006,58";""
"DYLP029A";"B1_mwf";"2016-09-30";"19:00:00";"1003,1";""
"DYLP029A";"B1_mwf";"2016-09-30";"20:00:00";"996,8";""
"DYLP029A";"B1_mwf";"2016-09-30";"21:00:00";"989,85";""
"DYLP029A";"B1_mwf";"2016-09-30";"22:00:00";"986,5";""
"DYLP029A";"B1_mwf";"2016-09-30";"23:00:00";"984,65";""
"DYLP029A";"B1_mwf";"2016-10-01";"00:00:00";"984,25";""
"DYLP029A";"B1_mwf";"2016-10-01";"01:00:00";"984,45";""
"DYLP029A";"B1_mwf";"2016-10-01";"02:00:00";"984,85";""
"DYLP029A";"B1_mwf";"2016-10-01";"03:00:00";"985,15";""
"DYLP029A";"B1_mwf";"2016-10-01";"04:00:00";"985,38";""
"DYLP029A";"B1_mwf";"2016-10-01";"05:00:00";"985,38";""
"DYLP029A";"B1_mwf";"2016-10-01";"06:00:00";"985,58";""
"DYLP029A";"B1_mwf";"2016-10-01";"07:00:00";"985,98";""
"DYLP029A";"B1_mwf";"2016-10-01";"08:00:00";"986,38";""
"DYLP029A";"B1_mwf";"2016-10-01";"09:00:00";"986,6";""
"DYLP029A";"B1_mwf";"2016-10-01";"10:00:00";"988,23";""
"DYLP029A";"B1_mwf";"2016-10-01";"11:00:00";"990,88";""
"DYLP029A";"B1_mwf";"2016-10-01";"12:00:00";"992,7";""
"DYLP029A";"B1_mwf";"2016-10-01";"13:00:00";"997,5";""
"DYLP029A";"B1_mwf";"2016-10-01";"14:00:00";"1003,43";""
"DYLP029A";"B1_mwf";"2016-10-01";"15:00:00";"1006,48";""
"DYLP029A";"B1_mwf";"2016-10-01";"16:00:00";"1007,7";""
"DYLP029A";"B1_mwf";"2016-10-01";"17:00:00";"1005,75";""
"DYLP029A";"B1_mwf";"2016-10-01";"18:00:00";"1003,63";""
"DYLP029A";"B1_mwf";"2016-10-01";"19:00:00";"1001,58";""
"DYLP029A";"B1_mwf";"2016-10-01";"20:00:00";"997,9";""
"DYLP029A";"B1_mwf";"2016-10-01";"21:00:00";"992,5";""
"DYLP029A";"B1_mwf";"2016-10-02";"00:00:00";"979,95";""
"DYLP029A";"B1_mwf";"2016-10-02";"01:00:00";"975,28";""
"DYLP029A";"B1_mwf";"2016-10-02";"02:00:00";"973,43";""
"DYLP029A";"B1_mwf";"2016-10-02";"03:00:00";"971";""
"DYLP029A";"B1_mwf";"2016-10-02";"04:00:00";"969,35";""
"DYLP029A";"B1_mwf";"2016-10-02";"05:00:00";"969,35";""
"DYLP029A";"B1_mwf";"2016-10-02";"06:00:00";"970,18";""
"DYLP029A";"B1_mwf";"2016-10-02";"07:00:00";"972,73";""
"DYLP029A";"B1_mwf";"2016-10-02";"08:00:00";"975,48";""
"DYLP029A";"B1_mwf";"2016-10-02";"09:00:00";"977,63";""
"DYLP029A";"B1_mwf";"2016-10-02";"10:00:00";"979,75";""
"DYLP029A";"B1_mwf";"2016-10-02";"11:00:00";"982,4";""
"DYLP029A";"B1_mwf";"2016-10-02";"12:00:00";"985,5";""
"DYLP029A";"B1_mwf";"2016-10-02";"13:00:00";"988,3";""
"DYLP029A";"B1_mwf";"2016-10-02";"14:00:00";"992,5";""
"DYLP029A";"B1_mwf";"2016-10-02";"15:00:00";"994,25";""
"DYLP029A";"B1_mwf";"2016-10-02";"16:00:00";"995,78";""
"DYLP029A";"B1_mwf";"2016-10-02";"17:00:00";"995,68";""
"DYLP029A";"B1_mwf";"2016-10-02";"18:00:00";"993,3";""
"DYLP029A";"B1_mwf";"2016-10-02";"19:00:00";"991,8";""
"DYLP029A";"B1_mwf";"2016-10-02";"20:00:00";"989,3";""
"DYLP029A";"B1_mwf";"2016-10-02";"21:00:00";"987,93";""
"DYLP029A";"B1_mwf";"2016-10-02";"22:00:00";"985,58";""
"DYLP029A";"B1_mwf";"2016-10-02";"23:00:00";"982,93";""
"DYLP029A";"B1_mwf";"2016-10-03";"00:00:00";"979,85";""
"DYLP029A";"B1_mwf";"2016-10-03";"01:00:00";"978,33";""
"DYLP029A";"B1_mwf";"2016-10-03";"02:00:00";"976,2";""
"DYLP029A";"B1_mwf";"2016-10-03";"03:00:00";"973,33";""
"DYLP029A";"B1_mwf";"2016-10-03";"04:00:00";"970,8";""
